GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQ1T,EMP
0100000US,,United States,541613,Marketing consulting services,A,All establishments,850,50 largest firms,2002,157,2736457,19.1,1083055,281025,19991
0100000US,,United States,541613,Marketing consulting services,T,Establishments subject to federal income tax,001,All firms,2002,18887,14329430,100.0,4604510,1109401,94635
0100000US,,United States,541613,Marketing consulting services,T,Establishments subject to federal income tax,804,4 largest firms,2002,51,756051,5.3,302989,80982,4153
0100000US,,United States,541613,Marketing consulting services,T,Establishments subject to federal income tax,808,8 largest firms,2002,74,1164658,8.1,484073,124756,7954
0100000US,,United States,541613,Marketing consulting services,T,Establishments subject to federal income tax,820,20 largest firms,2002,100,1799984,12.6,761604,194062,13484
0100000US,,United States,541613,Marketing consulting services,T,Establishments subject to federal income tax,850,50 largest firms,2002,157,2736457,19.1,1083055,281025,19991
0100000US,,United States,541614,"Process, physical distribution, and logistics consulting services",A,All establishments,001,All firms,2002,5305,6905966,100.0,2192983,519818,43927
0100000US,,United States,541614,"Process, physical distribution, and logistics consulting services",A,All establishments,804,4 largest firms,2002,35,602543,8.7,148756,38280,2999
0100000US,,United States,541614,"Process, physical distribution, and logistics consulting services",A,All establishments,808,8 largest firms,2002,77,985672,14.3,205483,49428,3707
0100000US,,United States,541614,"Process, physical distribution, and logistics consulting services",A,All establishments,820,20 largest firms,2002,303,1783648,25.8,465419,107301,8578
0100000US,,United States,541614,"Process, physical distribution, and logistics consulting services",A,All establishments,850,50 largest firms,2002,432,2786710,40.4,785326,189276,14700
0100000US,,United States,541614,"Process, physical distribution, and logistics consulting services",T,Establishments subject to federal income tax,001,All firms,2002,5305,6905966,100.0,2192983,519818,43927
0100000US,,United States,541614,"Process, physical distribution, and logistics consulting services",T,Establishments subject to federal income tax,804,4 largest firms,2002,35,602543,8.7,148756,38280,2999
0100000US,,United States,541614,"Process, physical distribution, and logistics consulting services",T,Establishments subject to federal income tax,808,8 largest firms,2002,77,985672,14.3,205483,49428,3707
0100000US,,United States,541614,"Process, physical distribution, and logistics consulting services",T,Establishments subject to federal income tax,820,20 largest firms,2002,303,1783648,25.8,465419,107301,8578
0100000US,,United States,541614,"Process, physical distribution, and logistics consulting services",T,Establishments subject to federal income tax,850,50 largest firms,2002,432,2786710,40.4,785326,189276,14700
0100000US,,United States,541618,Other management consulting services,A,All establishments,001,All firms,2002,4733,1650147,100.0,592695,141762,13594
0100000US,,United States,541618,Other management consulting services,A,All establishments,804,4 largest firms,2002,22,172861,10.5,64705,15514,1212
0100000US,,United States,541618,Other management consulting services,A,All establishments,808,8 largest firms,2002,26,223330,13.5,83913,19307,1500
0100000US,,United States,541618,Other management consulting services,A,All establishments,820,20 largest firms,2002,49,313417,19.0,127503,31933,2182
0100000US,,United States,541618,Other management consulting services,A,All establishments,850,50 largest firms,2002,97,452351,27.4,177228,45119,3097
0100000US,,United States,541618,Other management consulting services,T,Establishments subject to federal income tax,001,All firms,2002,4733,1650147,100.0,592695,141762,13594
0100000US,,United States,541618,Other management consulting services,T,Establishments subject to federal income tax,804,4 largest firms,2002,22,172861,10.5,64705,15514,1212
0100000US,,United States,541618,Other management consulting services,T,Establishments subject to federal income tax,808,8 largest firms,2002,26,223330,13.5,83913,19307,1500
0100000US,,United States,541618,Other management consulting services,T,Establishments subject to federal income tax,820,20 largest firms,2002,49,313417,19.0,127503,31933,2182
0100000US,,United States,541618,Other management consulting services,T,Establishments subject to federal income tax,850,50 largest firms,2002,97,452351,27.4,177228,45119,3097
0100000US,,United States,54162,Environmental consulting services,A,All establishments,001,All firms,2002,8536,6932517,100.0,2670642,608887,57219
0100000US,,United States,54162,Environmental consulting services,A,All establishments,804,4 largest firms,2002,143,462649,6.7,197565,47419,3876
0100000US,,United States,54162,Environmental consulting services,A,All establishments,808,8 largest firms,2002,215,734206,10.6,321524,67013,5105
0100000US,,United States,54162,Environmental consulting services,A,All establishments,820,20 largest firms,2002,324,1246013,18.0,526863,117719,9084
0100000US,,United States,54162,Environmental consulting services,A,All establishments,850,50 largest firms,2002,484,1884690,27.2,787267,181028,13805
0100000US,,United States,54162,Environmental consulting services,T,Establishments subject to federal income tax,001,All firms,2002,8536,6932517,100.0,2670642,608887,57219
0100000US,,United States,54162,Environmental consulting services,T,Establishments subject to federal income tax,804,4 largest firms,2002,143,462649,6.7,197565,47419,3876
0100000US,,United States,54162,Environmental consulting services,T,Establishments subject to federal income tax,808,8 largest firms,2002,215,734206,10.6,321524,67013,5105
0100000US,,United States,54162,Environmental consulting services,T,Establishments subject to federal income tax,820,20 largest firms,2002,324,1246013,18.0,526863,117719,9084
0100000US,,United States,54162,Environmental consulting services,T,Establishments subject to federal income tax,850,50 largest firms,2002,484,1884690,27.2,787267,181028,13805
0100000US,,United States,541620,Environmental consulting services,A,All establishments,001,All firms,2002,8536,6932517,100.0,2670642,608887,57219
0100000US,,United States,541620,Environmental consulting services,A,All establishments,804,4 largest firms,2002,143,462649,6.7,197565,47419,3876
0100000US,,United States,541620,Environmental consulting services,A,All establishments,808,8 largest firms,2002,215,734206,10.6,321524,67013,5105
0100000US,,United States,541620,Environmental consulting services,A,All establishments,820,20 largest firms,2002,324,1246013,18.0,526863,117719,9084
0100000US,,United States,541620,Environmental consulting services,A,All establishments,850,50 largest firms,2002,484,1884690,27.2,787267,181028,13805
0100000US,,United States,541620,Environmental consulting services,T,Establishments subject to federal income tax,001,All firms,2002,8536,6932517,100.0,2670642,608887,57219
0100000US,,United States,541620,Environmental consulting services,T,Establishments subject to federal income tax,804,4 largest firms,2002,143,462649,6.7,197565,47419,3876
0100000US,,United States,541620,Environmental consulting services,T,Establishments subject to federal income tax,808,8 largest firms,2002,215,734206,10.6,321524,67013,5105
0100000US,,United States,541620,Environmental consulting services,T,Establishments subject to federal income tax,820,20 largest firms,2002,324,1246013,18.0,526863,117719,9084
0100000US,,United States,541620,Environmental consulting services,T,Establishments subject to federal income tax,850,50 largest firms,2002,484,1884690,27.2,787267,181028,13805
0100000US,,United States,54169,Other scientific and technical consulting services,A,All establishments,001,All firms,2002,14074,7604698,100.0,2924918,675633,54810
0100000US,,United States,54169,Other scientific and technical consulting services,A,All establishments,804,4 largest firms,2002,52,436836,5.7,174675,46075,1993
0100000US,,United States,54169,Other scientific and technical consulting services,A,All establishments,808,8 largest firms,2002,82,721757,9.5,271924,70563,2911
0100000US,,United States,54169,Other scientific and technical consulting services,A,All establishments,820,20 largest firms,2002,129,1211759,15.9,444767,105499,4742
0100000US,,United States,54169,Other scientific and technical consulting services,A,All establishments,850,50 largest firms,2002,189,1859713,24.5,694253,161394,8363
0100000US,,United States,54169,Other scientific and technical consulting services,T,Establishments subject to federal income tax,001,All firms,2002,14074,7604698,100.0,2924918,675633,54810
0100000US,,United States,54169,Other scientific and technical consulting services,T,Establishments subject to federal income tax,804,4 largest firms,2002,52,436836,5.7,174675,46075,1993
0100000US,,United States,54169,Other scientific and technical consulting services,T,Establishments subject to federal income tax,808,8 largest firms,2002,82,721757,9.5,271924,70563,2911
0100000US,,United States,54169,Other scientific and technical consulting services,T,Establishments subject to federal income tax,820,20 largest firms,2002,129,1211759,15.9,444767,105499,4742
0100000US,,United States,54169,Other scientific and technical consulting services,T,Establishments subject to federal income tax,850,50 largest firms,2002,189,1859713,24.5,694253,161394,8363
0100000US,,United States,541690,Other scientific and technical consulting services,A,All establishments,001,All firms,2002,14074,7604698,100.0,2924918,675633,54810
0100000US,,United States,541690,Other scientific and technical consulting services,A,All establishments,804,4 largest firms,2002,52,436836,5.7,174675,46075,1993
0100000US,,United States,541690,Other scientific and technical consulting services,A,All establishments,808,8 largest firms,2002,82,721757,9.5,271924,70563,2911
0100000US,,United States,541690,Other scientific and technical consulting services,A,All establishments,820,20 largest firms,2002,129,1211759,15.9,444767,105499,4742
0100000US,,United States,541690,Other scientific and technical consulting services,A,All establishments,850,50 largest firms,2002,189,1859713,24.5,694253,161394,8363
0100000US,,United States,541690,Other scientific and technical consulting services,T,Establishments subject to federal income tax,001,All firms,2002,14074,7604698,100.0,2924918,675633,54810
0100000US,,United States,541690,Other scientific and technical consulting services,T,Establishments subject to federal income tax,804,4 largest firms,2002,52,436836,5.7,174675,46075,1993
0100000US,,United States,541690,Other scientific and technical consulting services,T,Establishments subject to federal income tax,808,8 largest firms,2002,82,721757,9.5,271924,70563,2911
0100000US,,United States,541690,Other scientific and technical consulting services,T,Establishments subject to federal income tax,820,20 largest firms,2002,129,1211759,15.9,444767,105499,4742
0100000US,,United States,541690,Other scientific and technical consulting services,T,Establishments subject to federal income tax,850,50 largest firms,2002,189,1859713,24.5,694253,161394,8363
0100000US,,United States,5416901,Economic and related consulting services,A,All establishments,001,All firms,2002,7632,3656031,100.0,1333830,306490,23498
0100000US,,United States,5416901,Economic and related consulting services,A,All establishments,804,4 largest firms,2002,36,398697,10.9,174020,50974,1418
0100000US,,United States,5416901,Economic and related consulting services,A,All establishments,808,8 largest firms,2002,68,648913,17.7,259912,68307,2604
0100000US,,United States,5416901,Economic and related consulting services,A,All establishments,820,20 largest firms,2002,93,1008146,27.6,376599,86361,3794
0100000US,,United States,5416901,Economic and related consulting services,A,All establishments,850,50 largest firms,2002,134,1363431,37.3,508958,117491,5697
0100000US,,United States,5416901,Economic and related consulting services,T,Establishments subject to federal income tax,001,All firms,2002,7632,3656031,100.0,1333830,306490,23498
0100000US,,United States,5416901,Economic and related consulting services,T,Establishments subject to federal income tax,804,4 largest firms,2002,36,398697,10.9,174020,50974,1418
0100000US,,United States,5416901,Economic and related consulting services,T,Establishments subject to federal income tax,808,8 largest firms,2002,68,648913,17.7,259912,68307,2604
0100000US,,United States,5416901,Economic and related consulting services,T,Establishments subject to federal income tax,820,20 largest firms,2002,93,1008146,27.6,376599,86361,3794
0100000US,,United States,5416901,Economic and related consulting services,T,Establishments subject to federal income tax,850,50 largest firms,2002,134,1363431,37.3,508958,117491,5697
0100000US,,United States,5416909,All other scientific and technical consulting services,A,All establishments,001,All firms,2002,6442,3948667,100.0,1591088,369143,31312
0100000US,,United States,5416909,All other scientific and technical consulting services,A,All establishments,804,4 largest firms,2002,38,282422,7.2,81250,20341,1298
0100000US,,United States,5416909,All other scientific and technical consulting services,A,All establishments,808,8 largest firms,2002,48,402310,10.2,120309,29619,1758
0100000US,,United States,5416909,All other scientific and technical consulting services,A,All establishments,820,20 largest firms,2002,75,671939,17.0,228935,54774,3355
0100000US,,United States,5416909,All other scientific and technical consulting services,A,All establishments,850,50 largest firms,2002,125,1105701,28.0,440223,105725,6583
0100000US,,United States,5416909,All other scientific and technical consulting services,T,Establishments subject to federal income tax,001,All firms,2002,6442,3948667,100.0,1591088,369143,31312
0100000US,,United States,5416909,All other scientific and technical consulting services,T,Establishments subject to federal income tax,804,4 largest firms,2002,38,282422,7.2,81250,20341,1298
0100000US,,United States,5416909,All other scientific and technical consulting services,T,Establishments subject to federal income tax,808,8 largest firms,2002,48,402310,10.2,120309,29619,1758
0100000US,,United States,5416909,All other scientific and technical consulting services,T,Establishments subject to federal income tax,820,20 largest firms,2002,75,671939,17.0,228935,54774,3355
0100000US,,United States,5416909,All other scientific and technical consulting services,T,Establishments subject to federal income tax,850,50 largest firms,2002,125,1105701,28.0,440223,105725,6583
0100000US,,United States,5417,Scientific research and development services,A,All establishments,001,All firms,2002,15334,64481193,100.0,43525771,11266175,618088
0100000US,,United States,5417,Scientific research and development services,A,All establishments,804,4 largest firms,2002,670,9343614,14.5,3394745,840264,52207
0100000US,,United States,5417,Scientific research and development services,A,All establishments,808,8 largest firms,2002,788,12275641,19.0,4522173,1133751,68244
0100000US,,United States,5417,Scientific research and development services,A,All establishments,820,20 largest firms,2002,948,18146897,28.1,6908539,1753579,105921
0100000US,,United States,5417,Scientific research and development services,A,All establishments,850,50 largest firms,2002,1192,25417954,39.4,10466479,2689592,159561
0100000US,,United States,5417,Scientific research and development services,N,Establishments exempt from federal income tax,001,All firms,2002,3046,18498155,100.0,7076614,1709767,134957
0100000US,,United States,5417,Scientific research and development services,N,Establishments exempt from federal income tax,804,4 largest firms,2002,166,3114271,16.8,1294970,307831,23690
0100000US,,United States,5417,Scientific research and development services,N,Establishments exempt from federal income tax,808,8 largest firms,2002,254,5152512,27.9,2309049,566021,37241
0100000US,,United States,5417,Scientific research and development services,N,Establishments exempt from federal income tax,820,20 largest firms,2002,348,8254031,44.6,3433803,833530,60044
0100000US,,United States,5417,Scientific research and development services,N,Establishments exempt from federal income tax,850,50 largest firms,2002,559,11883387,64.2,4629909,1117152,80685
0100000US,,United States,5417,Scientific research and development services,T,Establishments subject to federal income tax,001,All firms,2002,12288,45983038,100.0,36449157,9556408,483131
0100000US,,United States,5417,Scientific research and development services,T,Establishments subject to federal income tax,804,4 largest firms,2002,622,8195213,17.8,2900258,722763,44744
0100000US,,United States,5417,Scientific research and development services,T,Establishments subject to federal income tax,808,8 largest firms,2002,680,10694701,23.3,3857251,974204,60513
0100000US,,United States,5417,Scientific research and development services,T,Establishments subject to federal income tax,820,20 largest firms,2002,754,14858051,32.3,5305968,1364014,78182
0100000US,,United States,5417,Scientific research and development services,T,Establishments subject to federal income tax,850,50 largest firms,2002,884,19039685,41.4,7837523,2090163,109317
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",A,All establishments,001,All firms,2002,13133,60453069,100.0,39816204,10272897,557417
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",A,All establishments,804,4 largest firms,2002,670,9343614,15.5,3394745,840264,52207
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",A,All establishments,808,8 largest firms,2002,788,12275641,20.3,4522173,1133751,68244
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",A,All establishments,820,20 largest firms,2002,943,18086866,29.9,6881658,1747302,105044
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",A,All establishments,850,50 largest firms,2002,1173,25153755,41.6,10283428,2651649,156447
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",N,Establishments exempt from federal income tax,001,All firms,2002,2096,16364036,100.0,6279612,1520046,117588
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",N,Establishments exempt from federal income tax,804,4 largest firms,2002,166,3114271,19.0,1294970,307831,23690
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",N,Establishments exempt from federal income tax,808,8 largest firms,2002,249,5092481,31.1,2282168,559744,36364
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",N,Establishments exempt from federal income tax,820,20 largest firms,2002,343,8194000,50.1,3406922,827253,59167
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",N,Establishments exempt from federal income tax,850,50 largest firms,2002,542,11594495,70.9,4513581,1094026,78386
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",T,Establishments subject to federal income tax,001,All firms,2002,11037,44089033,100.0,33536592,8752851,439829
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",T,Establishments subject to federal income tax,804,4 largest firms,2002,622,8195213,18.6,2900258,722763,44744
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",T,Establishments subject to federal income tax,808,8 largest firms,2002,680,10694701,24.3,3857251,974204,60513
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",T,Establishments subject to federal income tax,820,20 largest firms,2002,739,14712080,33.4,5197619,1331549,76155
0100000US,,United States,54171,"Research and development in the physical, engineering, and life sciences",T,Establishments subject to federal income tax,850,50 largest firms,2002,871,18680379,42.4,7615507,2025978,106485
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",A,All establishments,001,All firms,2002,13133,60453069,100.0,39816204,10272897,557417
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",A,All establishments,804,4 largest firms,2002,670,9343614,15.5,3394745,840264,52207
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",A,All establishments,808,8 largest firms,2002,788,12275641,20.3,4522173,1133751,68244
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",A,All establishments,820,20 largest firms,2002,943,18086866,29.9,6881658,1747302,105044
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",A,All establishments,850,50 largest firms,2002,1173,25153755,41.6,10283428,2651649,156447
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",N,Establishments exempt from federal income tax,001,All firms,2002,2096,16364036,100.0,6279612,1520046,117588
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",N,Establishments exempt from federal income tax,804,4 largest firms,2002,166,3114271,19.0,1294970,307831,23690
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",N,Establishments exempt from federal income tax,808,8 largest firms,2002,249,5092481,31.1,2282168,559744,36364
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",N,Establishments exempt from federal income tax,820,20 largest firms,2002,343,8194000,50.1,3406922,827253,59167
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",N,Establishments exempt from federal income tax,850,50 largest firms,2002,542,11594495,70.9,4513581,1094026,78386
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",T,Establishments subject to federal income tax,001,All firms,2002,11037,44089033,100.0,33536592,8752851,439829
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",T,Establishments subject to federal income tax,804,4 largest firms,2002,622,8195213,18.6,2900258,722763,44744
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",T,Establishments subject to federal income tax,808,8 largest firms,2002,680,10694701,24.3,3857251,974204,60513
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",T,Establishments subject to federal income tax,820,20 largest firms,2002,739,14712080,33.4,5197619,1331549,76155
0100000US,,United States,541710,"Research and development in the physical, engineering, and life sciences",T,Establishments subject to federal income tax,850,50 largest firms,2002,871,18680379,42.4,7615507,2025978,106485
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,A,All establishments,001,All firms,2002,7014,34136272,100.0,22397496,5687273,312680
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,A,All establishments,804,4 largest firms,2002,668,9225586,27.0,3318463,822497,50736
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,A,All establishments,808,8 largest firms,2002,725,11905946,34.9,4569329,1124375,72254
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,A,All establishments,820,20 largest firms,2002,877,16223340,47.5,6422350,1586835,97893
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,A,All establishments,850,50 largest firms,2002,1024,20284674,59.4,7823378,1937061,118093
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,N,Establishments exempt from federal income tax,001,All firms,2002,816,9299743,100.0,3831470,930331,62897
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,N,Establishments exempt from federal income tax,804,4 largest firms,2002,92,3062478,32.9,1414607,337331,24417
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,N,Establishments exempt from federal income tax,808,8 largest firms,2002,126,4776257,51.4,2281239,554858,37489
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,N,Establishments exempt from federal income tax,820,20 largest firms,2002,271,6999965,75.3,3057270,742024,49458
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,N,Establishments exempt from federal income tax,850,50 largest firms,2002,351,8604901,92.5,3568547,866650,57412
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,T,Establishments subject to federal income tax,001,All firms,2002,6198,24836529,100.0,18566026,4756942,249783
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,T,Establishments subject to federal income tax,804,4 largest firms,2002,620,8077185,32.5,2823976,704996,43273
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,T,Establishments subject to federal income tax,808,8 largest firms,2002,644,10109666,40.7,3647824,903541,53283
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,T,Establishments subject to federal income tax,820,20 largest firms,2002,717,12070156,48.6,4397306,1105886,64266
0100000US,,United States,5417101,Research and development in the physical and engineering sciences,T,Establishments subject to federal income tax,850,50 largest firms,2002,899,14480381,58.3,5671269,1446002,80603
0100000US,,United States,5417102,Research and development in other life sciences,A,All establishments,001,All firms,2002,6119,26316797,100.0,17418708,4585624,244737
0100000US,,United States,5417102,Research and development in other life sciences,A,All establishments,804,4 largest firms,2002,108,2384813,9.1,674139,189614,11275
0100000US,,United States,5417102,Research and development in other life sciences,A,All establishments,808,8 largest firms,2002,124,3946820,15.0,1213200,346897,18312
0100000US,,United States,5417102,Research and development in other life sciences,A,All establishments,820,20 largest firms,2002,200,6693078,25.4,2947882,823511,46575
0100000US,,United States,5417102,Research and development in other life sciences,A,All establishments,850,50 largest firms,2002,352,10126747,38.5,4415424,1202146,66579
0100000US,,United States,5417102,Research and development in other life sciences,N,Establishments exempt from federal income tax,001,All firms,2002,1280,7064293,100.0,2448142,589715,54691
0100000US,,United States,5417102,Research and development in other life sciences,N,Establishments exempt from federal income tax,804,4 largest firms,2002,100,1417373,20.1,400434,97569,7669
0100000US,,United States,5417102,Research and development in other life sciences,N,Establishments exempt from federal income tax,808,8 largest firms,2002,126,2274245,32.2,712263,167490,17425
0100000US,,United States,5417102,Research and development in other life sciences,N,Establishments exempt from federal income tax,820,20 largest firms,2002,208,3598876,50.9,1173000,283604,24801
0100000US,,United States,5417102,Research and development in other life sciences,N,Establishments exempt from federal income tax,850,50 largest firms,2002,291,4837792,68.5,1622599,391716,35510
0100000US,,United States,5417102,Research and development in other life sciences,T,Establishments subject to federal income tax,001,All firms,2002,4839,19252504,100.0,14970566,3995909,190046
0100000US,,United States,5417102,Research and development in other life sciences,T,Establishments subject to federal income tax,804,4 largest firms,2002,44,2056040,10.7,655918,182132,11291
0100000US,,United States,5417102,Research and development in other life sciences,T,Establishments subject to federal income tax,808,8 largest firms,2002,51,3469920,18.0,1119453,321080,15872
0100000US,,United States,5417102,Research and development in other life sciences,T,Establishments subject to federal income tax,820,20 largest firms,2002,110,5352193,27.8,2753801,802652,34655
0100000US,,United States,5417102,Research and development in other life sciences,T,Establishments subject to federal income tax,850,50 largest firms,2002,185,7911031,41.1,3793490,1058983,49924
0100000US,,United States,54171023,Research and development in biotechnology,A,All establishments,001,All firms,2002,2676,12162111,100.0,9613005,2545560,121931
0100000US,,United States,54171023,Research and development in biotechnology,A,All establishments,804,4 largest firms,2002,7,1563848,12.9,427861,137068,4650
0100000US,,United States,54171023,Research and development in biotechnology,A,All establishments,808,8 largest firms,2002,32,2360615,19.4,860429,244996,12387
0100000US,,United States,54171023,Research and development in biotechnology,A,All establishments,820,20 largest firms,2002,57,3628304,29.8,1383291,396352,20466
0100000US,,United States,54171023,Research and development in biotechnology,A,All establishments,850,50 largest firms,2002,160,5573436,45.8,2147692,592998,31242
0100000US,,United States,54171023,Research and development in biotechnology,N,Establishments exempt from federal income tax,001,All firms,2002,426,1686958,100.0,631038,148626,16477
0100000US,,United States,54171023,Research and development in biotechnology,N,Establishments exempt from federal income tax,804,4 largest firms,2002,23,512560,30.4,209930,46046,7228
0100000US,,United States,54171023,Research and development in biotechnology,N,Establishments exempt from federal income tax,808,8 largest firms,2002,69,791364,46.9,307493,69428,9254
0100000US,,United States,54171023,Research and development in biotechnology,N,Establishments exempt from federal income tax,820,20 largest firms,2002,87,1154151,68.4,442896,102663,12216
0100000US,,United States,54171023,Research and development in biotechnology,N,Establishments exempt from federal income tax,850,50 largest firms,2002,120,1452671,86.1,549447,129036,14366
0100000US,,United States,54171023,Research and development in biotechnology,T,Establishments subject to federal income tax,001,All firms,2002,2250,10475153,100.0,8981967,2396934,105454
0100000US,,United States,54171023,Research and development in biotechnology,T,Establishments subject to federal income tax,804,4 largest firms,2002,7,1563848,14.9,427861,137068,4650
0100000US,,United States,54171023,Research and development in biotechnology,T,Establishments subject to federal income tax,808,8 largest firms,2002,13,2247187,21.5,746415,222402,7310
0100000US,,United States,54171023,Research and development in biotechnology,T,Establishments subject to federal income tax,820,20 largest firms,2002,43,3455346,33.0,1307696,382184,15394
0100000US,,United States,54171023,Research and development in biotechnology,T,Establishments subject to federal income tax,850,50 largest firms,2002,105,5110196,48.8,2025506,569045,24035
0100000US,,United States,54171029,Research and development in other life sciences,A,All establishments,001,All firms,2002,3443,14154686,100.0,7805703,2040064,122806
0100000US,,United States,54171029,Research and development in other life sciences,A,All establishments,804,4 largest firms,2002,105,2162945,15.3,590904,152512,10589
0100000US,,United States,54171029,Research and development in other life sciences,A,All establishments,808,8 largest firms,2002,137,3201455,22.6,989010,248020,17879
0100000US,,United States,54171029,Research and development in other life sciences,A,All establishments,820,20 largest firms,2002,241,5211924,36.8,2402066,645480,36293
0100000US,,United States,54171029,Research and development in other life sciences,A,All establishments,850,50 largest firms,2002,306,7333978,51.8,3295836,864958,50764
0100000US,,United States,54171029,Research and development in other life sciences,N,Establishments exempt from federal income tax,001,All firms,2002,854,5377335,100.0,1817104,441089,38214
0100000US,,United States,54171029,Research and development in other life sciences,N,Establishments exempt from federal income tax,804,4 largest firms,2002,99,1412526,26.3,398918,97186,7645
0100000US,,United States,54171029,Research and development in other life sciences,N,Establishments exempt from federal income tax,808,8 largest firms,2002,106,2191439,40.8,597029,144869,12385
0100000US,,United States,54171029,Research and development in other life sciences,N,Establishments exempt from federal income tax,820,20 largest firms,2002,186,3270720,60.8,1004682,247256,18543
0100000US,,United States,54171029,Research and development in other life sciences,N,Establishments exempt from federal income tax,850,50 largest firms,2002,227,4065624,75.6,1323068,323146,26058
0100000US,,United States,54171029,Research and development in other life sciences,T,Establishments subject to federal income tax,001,All firms,2002,2589,8777351,100.0,5988599,1598975,84592
0100000US,,United States,54171029,Research and development in other life sciences,T,Establishments subject to federal income tax,804,4 largest firms,2002,40,1601761,18.2,511051,128428,8448
0100000US,,United States,54171029,Research and development in other life sciences,T,Establishments subject to federal income tax,808,8 largest firms,2002,58,2336317,26.6,1534301,430652,20311
0100000US,,United States,54171029,Research and development in other life sciences,T,Establishments subject to federal income tax,820,20 largest firms,2002,93,3474773,39.6,1994928,542976,28664
0100000US,,United States,54171029,Research and development in other life sciences,T,Establishments subject to federal income tax,850,50 largest firms,2002,144,4751651,54.1,2608185,706338,36625
0100000US,,United States,54172,Research and development in the social sciences and humanities,A,All establishments,001,All firms,2002,2201,4028124,100.0,3709567,993278,60671
0100000US,,United States,54172,Research and development in the social sciences and humanities,A,All establishments,804,4 largest firms,2002,21,812070,20.2,339575,78906,5297
0100000US,,United States,54172,Research and development in the social sciences and humanities,A,All establishments,808,8 largest firms,2002,38,1188057,29.5,468475,109458,7132
0100000US,,United States,54172,Research and development in the social sciences and humanities,A,All establishments,820,20 largest firms,2002,76,1796948,44.6,690471,160985,11363
0100000US,,United States,54172,Research and development in the social sciences and humanities,A,All establishments,850,50 largest firms,2002,120,2323281,57.7,881203,206792,15164
0100000US,,United States,54172,Research and development in the social sciences and humanities,N,Establishments exempt from federal income tax,001,All firms,2002,950,2134119,100.0,797002,189721,17369
0100000US,,United States,54172,Research and development in the social sciences and humanities,N,Establishments exempt from federal income tax,804,4 largest firms,2002,18,434678,20.4,176369,39606,2817
0100000US,,United States,54172,Research and development in the social sciences and humanities,N,Establishments exempt from federal income tax,808,8 largest firms,2002,41,702846,32.9,273560,62333,4994
0100000US,,United States,54172,Research and development in the social sciences and humanities,N,Establishments exempt from federal income tax,820,20 largest firms,2002,56,1013857,47.5,382742,89691,7279
0100000US,,United States,54172,Research and development in the social sciences and humanities,N,Establishments exempt from federal income tax,850,50 largest firms,2002,110,1390338,65.1,516260,121593,9939
0100000US,,United States,54172,Research and development in the social sciences and humanities,T,Establishments subject to federal income tax,001,All firms,2002,1251,1894005,100.0,2912565,803557,43302
