GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VALPCT,PAYANT,PAYQ1T,EMP
0100000US,,United States,6222,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,820,20 largest firms,2002,24,2393312,21.3,1509281,373502,35351
0100000US,,United States,6222,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,850,50 largest firms,2002,59,4560001,40.7,2851931,704492,67650
0100000US,,United States,6222,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,001,All firms,2002,211,2410491,100.0,1055610,258660,35453
0100000US,,United States,6222,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,804,4 largest firms,2002,72,950984,39.5,385984,98299,13165
0100000US,,United States,6222,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,808,8 largest firms,2002,84,1144069,47.5,489814,123462,16359
0100000US,,United States,6222,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,820,20 largest firms,2002,109,1518881,63.0,654900,162572,21826
0100000US,,United States,6222,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,850,50 largest firms,2002,144,2012756,83.5,868231,211992,28491
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,A,All establishments,001,All firms,2002,603,13626730,100.0,7949669,1963203,216005
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,A,All establishments,804,4 largest firms,2002,66,1120371,8.2,598930,151630,16047
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,A,All establishments,808,8 largest firms,2002,70,1661873,12.2,959511,239731,23272
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,A,All establishments,820,20 largest firms,2002,87,2983050,21.9,1686696,420846,42647
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,A,All establishments,850,50 largest firms,2002,135,5298827,38.9,3087791,767980,78247
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,001,All firms,2002,392,11216239,100.0,6894059,1704543,180552
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,804,4 largest firms,2002,5,646673,5.8,466814,116225,8975
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,808,8 largest firms,2002,9,1150051,10.3,804446,198589,16727
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,820,20 largest firms,2002,24,2393312,21.3,1509281,373502,35351
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,850,50 largest firms,2002,59,4560001,40.7,2851931,704492,67650
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,001,All firms,2002,211,2410491,100.0,1055610,258660,35453
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,804,4 largest firms,2002,72,950984,39.5,385984,98299,13165
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,808,8 largest firms,2002,84,1144069,47.5,489814,123462,16359
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,820,20 largest firms,2002,109,1518881,63.0,654900,162572,21826
0100000US,,United States,62221,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,850,50 largest firms,2002,144,2012756,83.5,868231,211992,28491
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,A,All establishments,001,All firms,2002,603,13626730,100.0,7949669,1963203,216005
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,A,All establishments,804,4 largest firms,2002,66,1120371,8.2,598930,151630,16047
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,A,All establishments,808,8 largest firms,2002,70,1661873,12.2,959511,239731,23272
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,A,All establishments,820,20 largest firms,2002,87,2983050,21.9,1686696,420846,42647
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,A,All establishments,850,50 largest firms,2002,135,5298827,38.9,3087791,767980,78247
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,001,All firms,2002,392,11216239,100.0,6894059,1704543,180552
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,804,4 largest firms,2002,5,646673,5.8,466814,116225,8975
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,808,8 largest firms,2002,9,1150051,10.3,804446,198589,16727
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,820,20 largest firms,2002,24,2393312,21.3,1509281,373502,35351
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,N,Establishments exempt from federal income tax,850,50 largest firms,2002,59,4560001,40.7,2851931,704492,67650
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,001,All firms,2002,211,2410491,100.0,1055610,258660,35453
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,804,4 largest firms,2002,72,950984,39.5,385984,98299,13165
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,808,8 largest firms,2002,84,1144069,47.5,489814,123462,16359
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,820,20 largest firms,2002,109,1518881,63.0,654900,162572,21826
0100000US,,United States,622210,Psychiatric and substance abuse hospitals,T,Establishments subject to federal income tax,850,50 largest firms,2002,144,2012756,83.5,868231,211992,28491
0100000US,,United States,6222101,"Psychiatric and substance abuse hospitals, government",A,All establishments,001,All firms,2002,234,8694817,100.0,5617017,1391357,140712
0100000US,,United States,6222101,"Psychiatric and substance abuse hospitals, government",A,All establishments,804,4 largest firms,2002,5,644035,7.4,496879,122004,8546
0100000US,,United States,6222101,"Psychiatric and substance abuse hospitals, government",A,All establishments,808,8 largest firms,2002,9,1132003,13.0,809656,199598,17256
0100000US,,United States,6222101,"Psychiatric and substance abuse hospitals, government",A,All establishments,820,20 largest firms,2002,22,2320827,26.7,1550585,384811,34300
0100000US,,United States,6222101,"Psychiatric and substance abuse hospitals, government",A,All establishments,850,50 largest firms,2002,53,4283913,49.3,2797578,690918,64292
0100000US,,United States,6222101,"Psychiatric and substance abuse hospitals, government",N,Establishments exempt from federal income tax,001,All firms,2002,234,8694817,100.0,5617017,1391357,140712
0100000US,,United States,6222101,"Psychiatric and substance abuse hospitals, government",N,Establishments exempt from federal income tax,804,4 largest firms,2002,5,644035,7.4,496879,122004,8546
0100000US,,United States,6222101,"Psychiatric and substance abuse hospitals, government",N,Establishments exempt from federal income tax,808,8 largest firms,2002,9,1132003,13.0,809656,199598,17256
0100000US,,United States,6222101,"Psychiatric and substance abuse hospitals, government",N,Establishments exempt from federal income tax,820,20 largest firms,2002,22,2320827,26.7,1550585,384811,34300
0100000US,,United States,6222101,"Psychiatric and substance abuse hospitals, government",N,Establishments exempt from federal income tax,850,50 largest firms,2002,53,4283913,49.3,2797578,690918,64292
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",A,All establishments,001,All firms,2002,369,4931913,100.0,2332652,571846,75293
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",A,All establishments,804,4 largest firms,2002,70,1014393,20.6,415043,105774,13992
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",A,All establishments,808,8 largest firms,2002,76,1406419,28.5,585265,147314,19183
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",A,All establishments,820,20 largest firms,2002,107,2029432,41.1,903724,226987,29202
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",A,All establishments,850,50 largest firms,2002,153,2967325,60.2,1368216,338476,43423
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",N,Establishments exempt from federal income tax,001,All firms,2002,158,2521422,100.0,1277042,313186,39840
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",N,Establishments exempt from federal income tax,804,4 largest firms,2002,6,446252,17.7,198571,48411,5421
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",N,Establishments exempt from federal income tax,808,8 largest firms,2002,15,703497,27.9,324664,79807,10034
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",N,Establishments exempt from federal income tax,820,20 largest firms,2002,30,1142997,45.3,565342,139646,17090
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",N,Establishments exempt from federal income tax,850,50 largest firms,2002,62,1815510,72.0,898295,219843,27157
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",T,Establishments subject to federal income tax,001,All firms,2002,211,2410491,100.0,1055610,258660,35453
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",T,Establishments subject to federal income tax,804,4 largest firms,2002,72,950984,39.5,385984,98299,13165
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",T,Establishments subject to federal income tax,808,8 largest firms,2002,84,1144069,47.5,489814,123462,16359
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",T,Establishments subject to federal income tax,820,20 largest firms,2002,109,1518881,63.0,654900,162572,21826
0100000US,,United States,6222102,"Psychiatric and substance abuse hospitals, except government",T,Establishments subject to federal income tax,850,50 largest firms,2002,144,2012756,83.5,868231,211992,28491
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,001,All firms,2002,615,16759183,100.0,7179677,1752782,185835
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,804,4 largest firms,2002,129,4192852,25.0,1840104,451189,43655
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,808,8 largest firms,2002,204,5803528,34.6,2513167,610994,59736
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,820,20 largest firms,2002,238,8532407,50.9,3476029,838547,83156
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,850,50 largest firms,2002,305,11458266,68.4,4686493,1136987,113441
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,001,All firms,2002,266,11312637,100.0,5184037,1265844,124575
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,804,4 largest firms,2002,18,2588835,22.9,1215121,293773,21810
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,808,8 largest firms,2002,22,3653993,32.3,1661993,401063,29200
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,820,20 largest firms,2002,35,5673964,50.2,2460015,592333,49244
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,850,50 largest firms,2002,74,7783627,68.8,3424887,830981,73810
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,001,All firms,2002,349,5446546,100.0,1995640,486938,61260
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,804,4 largest firms,2002,191,3193603,58.6,1210119,295481,37792
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,808,8 largest firms,2002,227,3986953,73.2,1466183,356683,44863
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,820,20 largest firms,2002,253,4584546,84.2,1675419,407503,50557
0100000US,,United States,6223,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,850,50 largest firms,2002,288,5159317,94.7,1883563,457808,57396
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,001,All firms,2002,615,16759183,100.0,7179677,1752782,185835
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,804,4 largest firms,2002,129,4192852,25.0,1840104,451189,43655
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,808,8 largest firms,2002,204,5803528,34.6,2513167,610994,59736
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,820,20 largest firms,2002,238,8532407,50.9,3476029,838547,83156
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,850,50 largest firms,2002,305,11458266,68.4,4686493,1136987,113441
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,001,All firms,2002,266,11312637,100.0,5184037,1265844,124575
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,804,4 largest firms,2002,18,2588835,22.9,1215121,293773,21810
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,808,8 largest firms,2002,22,3653993,32.3,1661993,401063,29200
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,820,20 largest firms,2002,35,5673964,50.2,2460015,592333,49244
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,850,50 largest firms,2002,74,7783627,68.8,3424887,830981,73810
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,001,All firms,2002,349,5446546,100.0,1995640,486938,61260
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,804,4 largest firms,2002,191,3193603,58.6,1210119,295481,37792
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,808,8 largest firms,2002,227,3986953,73.2,1466183,356683,44863
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,820,20 largest firms,2002,253,4584546,84.2,1675419,407503,50557
0100000US,,United States,62231,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,850,50 largest firms,2002,288,5159317,94.7,1883563,457808,57396
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,001,All firms,2002,615,16759183,100.0,7179677,1752782,185835
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,804,4 largest firms,2002,129,4192852,25.0,1840104,451189,43655
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,808,8 largest firms,2002,204,5803528,34.6,2513167,610994,59736
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,820,20 largest firms,2002,238,8532407,50.9,3476029,838547,83156
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,A,All establishments,850,50 largest firms,2002,305,11458266,68.4,4686493,1136987,113441
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,001,All firms,2002,266,11312637,100.0,5184037,1265844,124575
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,804,4 largest firms,2002,18,2588835,22.9,1215121,293773,21810
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,808,8 largest firms,2002,22,3653993,32.3,1661993,401063,29200
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,820,20 largest firms,2002,35,5673964,50.2,2460015,592333,49244
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,N,Establishments exempt from federal income tax,850,50 largest firms,2002,74,7783627,68.8,3424887,830981,73810
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,001,All firms,2002,349,5446546,100.0,1995640,486938,61260
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,804,4 largest firms,2002,191,3193603,58.6,1210119,295481,37792
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,808,8 largest firms,2002,227,3986953,73.2,1466183,356683,44863
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,820,20 largest firms,2002,253,4584546,84.2,1675419,407503,50557
0100000US,,United States,622310,Specialty (except psychiatric and substance abuse) hospitals,T,Establishments subject to federal income tax,850,50 largest firms,2002,288,5159317,94.7,1883563,457808,57396
0100000US,,United States,6223101,"Specialty (except psychiatric and substance abuse) hospitals, government",A,All establishments,001,All firms,2002,45,2656389,100.0,1467314,361137,31717
0100000US,,United States,6223101,"Specialty (except psychiatric and substance abuse) hospitals, government",A,All establishments,804,4 largest firms,2002,4,1652329,62.2,915224,226242,16413
0100000US,,United States,6223101,"Specialty (except psychiatric and substance abuse) hospitals, government",A,All establishments,808,8 largest firms,2002,8,1951795,73.5,1073738,264003,20200
0100000US,,United States,6223101,"Specialty (except psychiatric and substance abuse) hospitals, government",A,All establishments,820,20 largest firms,2002,20,2343929,88.2,1293517,316681,26367
0100000US,,United States,6223101,"Specialty (except psychiatric and substance abuse) hospitals, government",A,All establishments,850,50 largest firms,2002,45,2656389,100.0,1467314,361137,31717
0100000US,,United States,6223101,"Specialty (except psychiatric and substance abuse) hospitals, government",N,Establishments exempt from federal income tax,001,All firms,2002,45,2656389,100.0,1467314,361137,31717
0100000US,,United States,6223101,"Specialty (except psychiatric and substance abuse) hospitals, government",N,Establishments exempt from federal income tax,804,4 largest firms,2002,4,1652329,62.2,915224,226242,16413
0100000US,,United States,6223101,"Specialty (except psychiatric and substance abuse) hospitals, government",N,Establishments exempt from federal income tax,808,8 largest firms,2002,8,1951795,73.5,1073738,264003,20200
0100000US,,United States,6223101,"Specialty (except psychiatric and substance abuse) hospitals, government",N,Establishments exempt from federal income tax,820,20 largest firms,2002,20,2343929,88.2,1293517,316681,26367
0100000US,,United States,6223101,"Specialty (except psychiatric and substance abuse) hospitals, government",N,Establishments exempt from federal income tax,850,50 largest firms,2002,45,2656389,100.0,1467314,361137,31717
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",A,All establishments,001,All firms,2002,570,14102794,100.0,5712363,1391645,154118
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",A,All establishments,804,4 largest firms,2002,186,3881681,27.5,1442498,350209,39678
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",A,All establishments,808,8 largest firms,2002,213,5107090,36.2,1878511,452286,49879
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",A,All establishments,820,20 largest firms,2002,241,7497434,53.2,2781483,666160,71968
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",A,All establishments,850,50 largest firms,2002,306,9946684,70.5,3835683,927205,98795
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",N,Establishments exempt from federal income tax,001,All firms,2002,221,8656248,100.0,3716723,904707,92858
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",N,Establishments exempt from federal income tax,804,4 largest firms,2002,18,1911971,22.1,688067,159184,11923
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",N,Establishments exempt from federal income tax,808,8 largest firms,2002,22,2790311,32.2,1029541,237349,19791
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",N,Establishments exempt from federal income tax,820,20 largest firms,2002,36,4410714,51.0,1724337,413142,37374
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",N,Establishments exempt from federal income tax,850,50 largest firms,2002,74,6238697,72.1,2566298,621895,59129
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",T,Establishments subject to federal income tax,001,All firms,2002,349,5446546,100.0,1995640,486938,61260
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",T,Establishments subject to federal income tax,804,4 largest firms,2002,191,3193603,58.6,1210119,295481,37792
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",T,Establishments subject to federal income tax,808,8 largest firms,2002,227,3986953,73.2,1466183,356683,44863
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",T,Establishments subject to federal income tax,820,20 largest firms,2002,253,4584546,84.2,1675419,407503,50557
0100000US,,United States,6223102,"Specialty (except psychiatric and substance abuse) hospitals, except government",T,Establishments subject to federal income tax,850,50 largest firms,2002,288,5159317,94.7,1883563,457808,57396
0100000US,,United States,623,Nursing and residential care facilities,A,All establishments,001,All firms,2002,69342,127113566,100.0,58974490,14342401,2830582
0100000US,,United States,623,Nursing and residential care facilities,A,All establishments,804,4 largest firms,2002,1814,8831552,6.9,3894145,961738,172046
0100000US,,United States,623,Nursing and residential care facilities,A,All establishments,808,8 largest firms,2002,2794,13945973,11.0,6403104,1582508,284618
0100000US,,United States,623,Nursing and residential care facilities,A,All establishments,820,20 largest firms,2002,6427,20577462,16.2,9245449,2268491,433843
0100000US,,United States,623,Nursing and residential care facilities,A,All establishments,850,50 largest firms,2002,7801,26542611,20.9,11801832,2889707,553731
0100000US,,United States,623,Nursing and residential care facilities,N,Establishments exempt from federal income tax,001,All firms,2002,31805,52948302,100.0,25609178,6263576,1168338
0100000US,,United States,623,Nursing and residential care facilities,N,Establishments exempt from federal income tax,804,4 largest firms,2002,229,1410004,2.7,718019,177128,30690
0100000US,,United States,623,Nursing and residential care facilities,N,Establishments exempt from federal income tax,808,8 largest firms,2002,283,2095520,4.0,1012843,251363,40433
0100000US,,United States,623,Nursing and residential care facilities,N,Establishments exempt from federal income tax,820,20 largest firms,2002,537,3636000,6.9,1726552,427538,70024
0100000US,,United States,623,Nursing and residential care facilities,N,Establishments exempt from federal income tax,850,50 largest firms,2002,976,6465300,12.2,3020617,745538,122424
0100000US,,United States,623,Nursing and residential care facilities,T,Establishments subject to federal income tax,001,All firms,2002,37537,74165264,100.0,33365312,8078825,1662244
0100000US,,United States,623,Nursing and residential care facilities,T,Establishments subject to federal income tax,804,4 largest firms,2002,1814,8831552,11.9,3894145,961738,172046
0100000US,,United States,623,Nursing and residential care facilities,T,Establishments subject to federal income tax,808,8 largest firms,2002,2793,13944514,18.8,6402363,1582335,284517
0100000US,,United States,623,Nursing and residential care facilities,T,Establishments subject to federal income tax,820,20 largest firms,2002,6246,19999564,27.0,8897625,2183902,416009
0100000US,,United States,623,Nursing and residential care facilities,T,Establishments subject to federal income tax,850,50 largest firms,2002,7675,25396556,34.2,11155973,2727619,531840
0100000US,,United States,6231,Nursing care facilities,A,All establishments,001,All firms,2002,16568,74116741,100.0,35408383,8606333,1606003
0100000US,,United States,6231,Nursing care facilities,A,All establishments,804,4 largest firms,2002,1755,8694915,11.7,3838591,948653,168859
0100000US,,United States,6231,Nursing care facilities,A,All establishments,808,8 largest firms,2002,2711,13646378,18.4,6381684,1578593,285264
0100000US,,United States,6231,Nursing care facilities,A,All establishments,820,20 largest firms,2002,3516,18442087,24.9,8527035,2095166,381992
0100000US,,United States,6231,Nursing care facilities,A,All establishments,850,50 largest firms,2002,4430,23091093,31.2,10645608,2606659,480738
0100000US,,United States,6231,Nursing care facilities,N,Establishments exempt from federal income tax,001,All firms,2002,3467,19891577,100.0,9976605,2443935,420649
0100000US,,United States,6231,Nursing care facilities,N,Establishments exempt from federal income tax,804,4 largest firms,2002,199,1325750,6.7,690576,169650,26835
0100000US,,United States,6231,Nursing care facilities,N,Establishments exempt from federal income tax,808,8 largest firms,2002,295,1808377,9.1,922516,228746,36663
0100000US,,United States,6231,Nursing care facilities,N,Establishments exempt from federal income tax,820,20 largest firms,2002,399,3007793,15.1,1482501,370300,56490
0100000US,,United States,6231,Nursing care facilities,N,Establishments exempt from federal income tax,850,50 largest firms,2002,639,4966022,25.0,2413320,599571,93741
0100000US,,United States,6231,Nursing care facilities,T,Establishments subject to federal income tax,001,All firms,2002,13101,54225164,100.0,25431778,6162398,1185354
0100000US,,United States,6231,Nursing care facilities,T,Establishments subject to federal income tax,804,4 largest firms,2002,1755,8694915,16.0,3838591,948653,168859
0100000US,,United States,6231,Nursing care facilities,T,Establishments subject to federal income tax,808,8 largest firms,2002,2705,13617880,25.1,6368438,1575421,284521
0100000US,,United States,6231,Nursing care facilities,T,Establishments subject to federal income tax,820,20 largest firms,2002,3397,17807732,32.8,8164737,2003975,367394
0100000US,,United States,6231,Nursing care facilities,T,Establishments subject to federal income tax,850,50 largest firms,2002,4274,22011796,40.6,10090633,2465432,459574
0100000US,,United States,62311,Nursing care facilities,A,All establishments,001,All firms,2002,16568,74116741,100.0,35408383,8606333,1606003
0100000US,,United States,62311,Nursing care facilities,A,All establishments,804,4 largest firms,2002,1755,8694915,11.7,3838591,948653,168859
0100000US,,United States,62311,Nursing care facilities,A,All establishments,808,8 largest firms,2002,2711,13646378,18.4,6381684,1578593,285264
0100000US,,United States,62311,Nursing care facilities,A,All establishments,820,20 largest firms,2002,3516,18442087,24.9,8527035,2095166,381992
0100000US,,United States,62311,Nursing care facilities,A,All establishments,850,50 largest firms,2002,4430,23091093,31.2,10645608,2606659,480738
0100000US,,United States,62311,Nursing care facilities,N,Establishments exempt from federal income tax,001,All firms,2002,3467,19891577,100.0,9976605,2443935,420649
0100000US,,United States,62311,Nursing care facilities,N,Establishments exempt from federal income tax,804,4 largest firms,2002,199,1325750,6.7,690576,169650,26835
0100000US,,United States,62311,Nursing care facilities,N,Establishments exempt from federal income tax,808,8 largest firms,2002,295,1808377,9.1,922516,228746,36663
0100000US,,United States,62311,Nursing care facilities,N,Establishments exempt from federal income tax,820,20 largest firms,2002,399,3007793,15.1,1482501,370300,56490
0100000US,,United States,62311,Nursing care facilities,N,Establishments exempt from federal income tax,850,50 largest firms,2002,639,4966022,25.0,2413320,599571,93741
0100000US,,United States,62311,Nursing care facilities,T,Establishments subject to federal income tax,001,All firms,2002,13101,54225164,100.0,25431778,6162398,1185354
0100000US,,United States,62311,Nursing care facilities,T,Establishments subject to federal income tax,804,4 largest firms,2002,1755,8694915,16.0,3838591,948653,168859
0100000US,,United States,62311,Nursing care facilities,T,Establishments subject to federal income tax,808,8 largest firms,2002,2705,13617880,25.1,6368438,1575421,284521
0100000US,,United States,62311,Nursing care facilities,T,Establishments subject to federal income tax,820,20 largest firms,2002,3397,17807732,32.8,8164737,2003975,367394
0100000US,,United States,62311,Nursing care facilities,T,Establishments subject to federal income tax,850,50 largest firms,2002,4274,22011796,40.6,10090633,2465432,459574
0100000US,,United States,623110,Nursing care facilities,A,All establishments,001,All firms,2002,16568,74116741,100.0,35408383,8606333,1606003
0100000US,,United States,623110,Nursing care facilities,A,All establishments,804,4 largest firms,2002,1755,8694915,11.7,3838591,948653,168859
0100000US,,United States,623110,Nursing care facilities,A,All establishments,808,8 largest firms,2002,2711,13646378,18.4,6381684,1578593,285264
0100000US,,United States,623110,Nursing care facilities,A,All establishments,820,20 largest firms,2002,3516,18442087,24.9,8527035,2095166,381992
0100000US,,United States,623110,Nursing care facilities,A,All establishments,850,50 largest firms,2002,4430,23091093,31.2,10645608,2606659,480738
0100000US,,United States,623110,Nursing care facilities,N,Establishments exempt from federal income tax,001,All firms,2002,3467,19891577,100.0,9976605,2443935,420649
0100000US,,United States,623110,Nursing care facilities,N,Establishments exempt from federal income tax,804,4 largest firms,2002,199,1325750,6.7,690576,169650,26835
0100000US,,United States,623110,Nursing care facilities,N,Establishments exempt from federal income tax,808,8 largest firms,2002,295,1808377,9.1,922516,228746,36663
0100000US,,United States,623110,Nursing care facilities,N,Establishments exempt from federal income tax,820,20 largest firms,2002,399,3007793,15.1,1482501,370300,56490
